G;;INTERVENTI DI PICCOLA MANUTENZIONE;;;;;
G;    1.10.3     ;Piccole riparazioni di infissi in legno, compresa tassellatura e filettatura a montanti e traversi, raddrizzatura dei montanti aggiustati, sostituzione di qualche parte in legno secondaria, incollaggio di parti staccate, sostituzione di parte della ferramenta e verifica della restante, regolazione della chiusura, aggiustaggio delle battute, lubrificazione cerniere;;;;;
G; 1.10.3.a  ;porte in legno di qualsiasi tipo e dimensione;mq;€ 47,89;;;
G; 1.10.3.b  ;portoni di accesso al fabbricato;mq;€ 71,83;;;
G;  1.10.3.c  ;finestre, cassonetti, impennate;mq;€ 51,39;;;
G; 1.10.3.d  ;persiane a battente o a scorrere;mq;€ 59,30;;;
;;;;;;;
G;    1.10.4     ;Medie riparazioni di infissi in legno, compresa sostituzione di montanti e traversi, tassellatura e filettatura dei montanti e traversi rimanenti, sostituzione di pannelli, incollaggio di parti staccate, riapplicazione di parte della ferramenta con rappezzi ai montanti e verifica della restante, riposizionamento del serramento con regolazione della chiusura, aggiustaggio delle battute, lubrificazione cerniere:;;;;;
G; 1.10.4.a  ;porte in legno di qualsiasi tipo e dimensione;mq;€ 90,45;;;
G; 1.10.4.b  ;portoni di accesso al fabbricato;mq;€ 143,65;;;
G;  1.10.4.c  ;finestre, cassonetti, impennate;mq;€ 103,48;;;
